"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Russian Federation","RUS","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3486793912792","21.3549916315505","21.5387981334545","20.7261630328419","20.4521080264085","17.9630943357262","19.5175111381887","17.2583532422955","17.0963931553505","",
"Russian Federation","RUS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1161000000","1211000000","690000000","2065000000","2579000000","4864643273.37943","2761260000","3309430000","2714230000","2748285600","3461131800","7958120200","15444370800","15508061500","37594764000","55873680300","74782907000","36583098400","43167769100","55083632500","50587554700","70653718709","",
"Russian Federation","RUS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.252278648370928","0.27835233215204","0.174645274511605","0.522086286886327","0.658376093450543","1.20136441137673","1.01909143215698","1.68929686929839","1.0451063553986","0.896367133503287","1.00290556643324","1.84923002771509","2.6131869102691","2.02984858741153","3.79771735433696","4.29895011961272","4.50270396295328","2.99213078102868","2.83082910319248","2.89184346403742","2.50747378498492","3.36963433301971","",
"Russian Federation","RUS","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44763300","47098950","2152178850","1264728600","713990000","-286590000","150196000","542444300","2626183500","421844400","269870000","-163279700","7234446600","18399239500","-15383073900","3762724500","-4885280400","-9795683700","1162399100","-7625046259","",
"Russian Federation","RUS","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3883785485","5318469846","6220469497","7345436885","6369068533","7258441913","13768288106","16458544021","17332346802","",
"Russian Federation","RUS","Personal transfers, receipts (BoP, current US$)","BX.TRF.PWKR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1629422689","1921424150","2053638417","1945209990","1779300000","1630625385","2232029945","1903395722","2494820396","",
"Russian Federation","RUS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4563000000","2501899902","2769600098","2267250000","1925099976","1289959961","1275199951","1402890015","1359354980","1452994995","2495106934","3436552689.38484","3820374150.17462","4666328416.92851","5736969989.99069","5105060000","5250015384.91225","6103259945.49591","5787735721.94033","6750810395.54996","",
"Russian Federation","RUS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15493679361805","0.632546067794889","0.707033149647724","0.559916382070438","0.710491910065409","0.658459409516918","0.491012026686788","0.457559615116396","0.39388984730392","0.337632745842886","0.422171991600361","0.449810030874143","0.385923454930545","0.359029743492788","0.345424891135552","0.417542740584222","0.344282242369061","0.320415912706986","0.286880749292003","0.321961290929954","",
"Russian Federation","RUS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-84.2300033569","284","-32.1932258606","52.4238471985","34.7700004578","68.5","12.7600002289","64.9448197726","61.9797496693","21.942485589986","-73.4306174493","106.6326182883","21.6731212730261","-23.3773803143733","7.70214573152126","-1.70147296282037","",
